0. particle | coordinate X:-100.215345 | velocity_X: -10.466804 | force_X: -0.687547
1. particle | coordinate X:-40.450460 | velocity_X: -11.462020 | force_X: -0.686749
0. particle | coordinate X:-100.320082 | velocity_X: -10.473682 | force_X: -0.687838
1. particle | coordinate X:-40.565149 | velocity_X: -11.468890 | force_X: -0.687040
0. particle | coordinate X:-100.424887 | velocity_X: -10.480563 | force_X: -0.688129
1. particle | coordinate X:-40.679906 | velocity_X: -11.475763 | force_X: -0.687332
0. particle | coordinate X:-100.529762 | velocity_X: -10.487448 | force_X: -0.688420
1. particle | coordinate X:-40.794733 | velocity_X: -11.482640 | force_X: -0.687623
0. particle | coordinate X:-100.634705 | velocity_X: -10.494335 | force_X: -0.688711
1. particle | coordinate X:-40.909628 | velocity_X: -11.489519 | force_X: -0.687914
0. particle | coordinate X:-100.739718 | velocity_X: -10.501225 | force_X: -0.689002
1. particle | coordinate X:-41.024592 | velocity_X: -11.496401 | force_X: -0.688206
0. particle | coordinate X:-100.844799 | velocity_X: -10.508118 | force_X: -0.689293
1. particle | coordinate X:-41.139625 | velocity_X: -11.503286 | force_X: -0.688497
0. particle | coordinate X:-100.949949 | velocity_X: -10.515014 | force_X: -0.689583
1. particle | coordinate X:-41.254727 | velocity_X: -11.510174 | force_X: -0.688788
0. particle | coordinate X:-101.055168 | velocity_X: -10.521912 | force_X: -0.689874
1. particle | coordinate X:-41.369897 | velocity_X: -11.517064 | force_X: -0.689079
0. particle | coordinate X:-101.160456 | velocity_X: -10.528814 | force_X: -0.690165
1. particle | coordinate X:-41.485137 | velocity_X: -11.523958 | force_X: -0.689371
0. particle | coordinate X:-101.265813 | velocity_X: -10.535719 | force_X: -0.690455
1. particle | coordinate X:-41.600445 | velocity_X: -11.530855 | force_X: -0.689662
0. particle | coordinate X:-101.371240 | velocity_X: -10.542626 | force_X: -0.690746
1. particle | coordinate X:-41.715823 | velocity_X: -11.537754 | force_X: -0.689953
0. particle | coordinate X:-101.476735 | velocity_X: -10.549536 | force_X: -0.691036
1. particle | coordinate X:-41.831269 | velocity_X: -11.544657 | force_X: -0.690244
0. particle | coordinate X:-101.582299 | velocity_X: -10.556450 | force_X: -0.691327
1. particle | coordinate X:-41.946785 | velocity_X: -11.551562 | force_X: -0.690535
0. particle | coordinate X:-101.687933 | velocity_X: -10.563366 | force_X: -0.691617
1. particle | coordinate X:-42.062370 | velocity_X: -11.558470 | force_X: -0.690825
0. particle | coordinate X:-101.793636 | velocity_X: -10.570285 | force_X: -0.691907
1. particle | coordinate X:-42.178024 | velocity_X: -11.565382 | force_X: -0.691116
0. particle | coordinate X:-101.899408 | velocity_X: -10.577207 | force_X: -0.692198
1. particle | coordinate X:-42.293747 | velocity_X: -11.572296 | force_X: -0.691407
0. particle | coordinate X:-102.005249 | velocity_X: -10.584132 | force_X: -0.692488
1. particle | coordinate X:-42.409539 | velocity_X: -11.579213 | force_X: -0.691698
0. particle | coordinate X:-102.111160 | velocity_X: -10.591060 | force_X: -0.692778
1. particle | coordinate X:-42.525400 | velocity_X: -11.586132 | force_X: -0.691989
0. particle | coordinate X:-102.217140 | velocity_X: -10.597990 | force_X: -0.693068
1. particle | coordinate X:-42.641331 | velocity_X: -11.593055 | force_X: -0.692279
0. particle | coordinate X:-102.323189 | velocity_X: -10.604924 | force_X: -0.693358
1. particle | coordinate X:-42.757330 | velocity_X: -11.599981 | force_X: -0.692570
0. particle | coordinate X:-102.429308 | velocity_X: -10.611860 | force_X: -0.693648
1. particle | coordinate X:-42.873399 | velocity_X: -11.606910 | force_X: -0.692860
0. particle | coordinate X:-102.535496 | velocity_X: -10.618800 | force_X: -0.693938
1. particle | coordinate X:-42.989538 | velocity_X: -11.613841 | force_X: -0.693151
0. particle | coordinate X:-102.641753 | velocity_X: -10.625742 | force_X: -0.694228
1. particle | coordinate X:-43.105746 | velocity_X: -11.620775 | force_X: -0.693441
0. particle | coordinate X:-102.748080 | velocity_X: -10.632687 | force_X: -0.694518
1. particle | coordinate X:-43.222023 | velocity_X: -11.627713 | force_X: -0.693732
0. particle | coordinate X:-102.854476 | velocity_X: -10.639635 | force_X: -0.694808
1. particle | coordinate X:-43.338369 | velocity_X: -11.634653 | force_X: -0.694022
0. particle | coordinate X:-102.960942 | velocity_X: -10.646586 | force_X: -0.695098
1. particle | coordinate X:-43.454785 | velocity_X: -11.641596 | force_X: -0.694312
0. particle | coordinate X:-103.067478 | velocity_X: -10.653540 | force_X: -0.695387
1. particle | coordinate X:-43.571271 | velocity_X: -11.648542 | force_X: -0.694603
0. particle | coordinate X:-103.174083 | velocity_X: -10.660497 | force_X: -0.695677
1. particle | coordinate X:-43.687826 | velocity_X: -11.655491 | force_X: -0.694893
0. particle | coordinate X:-103.280757 | velocity_X: -10.667456 | force_X: -0.695967
1. particle | coordinate X:-43.804450 | velocity_X: -11.662443 | force_X: -0.695183
0. particle | coordinate X:-103.387501 | velocity_X: -10.674419 | force_X: -0.696256
1. particle | coordinate X:-43.921144 | velocity_X: -11.669398 | force_X: -0.695473
0. particle | coordinate X:-103.494315 | velocity_X: -10.681384 | force_X: -0.696546
1. particle | coordinate X:-44.037908 | velocity_X: -11.676355 | force_X: -0.695763
0. particle | coordinate X:-103.601199 | velocity_X: -10.688353 | force_X: -0.696835
1. particle | coordinate X:-44.154741 | velocity_X: -11.683316 | force_X: -0.696053
0. particle | coordinate X:-103.708152 | velocity_X: -10.695324 | force_X: -0.697125
1. particle | coordinate X:-44.271643 | velocity_X: -11.690279 | force_X: -0.696343
0. particle | coordinate X:-103.815175 | velocity_X: -10.702298 | force_X: -0.697414
1. particle | coordinate X:-44.388616 | velocity_X: -11.697246 | force_X: -0.696633
0. particle | coordinate X:-103.922268 | velocity_X: -10.709275 | force_X: -0.697704
1. particle | coordinate X:-44.505658 | velocity_X: -11.704215 | force_X: -0.696923
0. particle | coordinate X:-104.029430 | velocity_X: -10.716255 | force_X: -0.697993
1. particle | coordinate X:-44.622770 | velocity_X: -11.711187 | force_X: -0.697213
0. particle | coordinate X:-104.136663 | velocity_X: -10.723238 | force_X: -0.698282
1. particle | coordinate X:-44.739952 | velocity_X: -11.718162 | force_X: -0.697502
0. particle | coordinate X:-104.243965 | velocity_X: -10.730224 | force_X: -0.698571
1. particle | coordinate X:-44.857203 | velocity_X: -11.725140 | force_X: -0.697792
0. particle | coordinate X:-104.351337 | velocity_X: -10.737212 | force_X: -0.698860
1. particle | coordinate X:-44.974524 | velocity_X: -11.732121 | force_X: -0.698082
0. particle | coordinate X:-104.458779 | velocity_X: -10.744204 | force_X: -0.699150
1. particle | coordinate X:-45.091915 | velocity_X: -11.739104 | force_X: -0.698372
0. particle | coordinate X:-104.566291 | velocity_X: -10.751198 | force_X: -0.699439
1. particle | coordinate X:-45.209376 | velocity_X: -11.746091 | force_X: -0.698661
0. particle | coordinate X:-104.673873 | velocity_X: -10.758195 | force_X: -0.699728
1. particle | coordinate X:-45.326907 | velocity_X: -11.753081 | force_X: -0.698951
0. particle | coordinate X:-104.781525 | velocity_X: -10.765196 | force_X: -0.700017
1. particle | coordinate X:-45.444508 | velocity_X: -11.760073 | force_X: -0.699240
0. particle | coordinate X:-104.889247 | velocity_X: -10.772199 | force_X: -0.700306
1. particle | coordinate X:-45.562178 | velocity_X: -11.767068 | force_X: -0.699530
0. particle | coordinate X:-104.997039 | velocity_X: -10.779205 | force_X: -0.700594
1. particle | coordinate X:-45.679919 | velocity_X: -11.774066 | force_X: -0.699819
0. particle | coordinate X:-105.104901 | velocity_X: -10.786213 | force_X: -0.700883
1. particle | coordinate X:-45.797730 | velocity_X: -11.781067 | force_X: -0.700108
0. particle | coordinate X:-105.212833 | velocity_X: -10.793225 | force_X: -0.701172
1. particle | coordinate X:-45.915610 | velocity_X: -11.788071 | force_X: -0.700398
0. particle | coordinate X:-105.320836 | velocity_X: -10.800240 | force_X: -0.701461
1. particle | coordinate X:-46.033561 | velocity_X: -11.795078 | force_X: -0.700687
0. particle | coordinate X:-105.428908 | velocity_X: -10.807257 | force_X: -0.701749
1. particle | coordinate X:-46.151582 | velocity_X: -11.802088 | force_X: -0.700976
0. particle | coordinate X:-105.537051 | velocity_X: -10.814278 | force_X: -0.702038
1. particle | coordinate X:-46.269673 | velocity_X: -11.809101 | force_X: -0.701265
0. particle | coordinate X:-105.645264 | velocity_X: -10.821301 | force_X: -0.702327
1. particle | coordinate X:-46.387834 | velocity_X: -11.816116 | force_X: -0.701554
0. particle | coordinate X:-105.753547 | velocity_X: -10.828327 | force_X: -0.702615
1. particle | coordinate X:-46.506066 | velocity_X: -11.823135 | force_X: -0.701843
0. particle | coordinate X:-105.861901 | velocity_X: -10.835356 | force_X: -0.702904
1. particle | coordinate X:-46.624367 | velocity_X: -11.830156 | force_X: -0.702132
0. particle | coordinate X:-105.970325 | velocity_X: -10.842388 | force_X: -0.703192
1. particle | coordinate X:-46.742739 | velocity_X: -11.837180 | force_X: -0.702421
0. particle | coordinate X:-106.078819 | velocity_X: -10.849423 | force_X: -0.703480
1. particle | coordinate X:-46.861181 | velocity_X: -11.844207 | force_X: -0.702710
0. particle | coordinate X:-106.187384 | velocity_X: -10.856461 | force_X: -0.703769
1. particle | coordinate X:-46.979693 | velocity_X: -11.851237 | force_X: -0.702999
0. particle | coordinate X:-106.296019 | velocity_X: -10.863501 | force_X: -0.704057
1. particle | coordinate X:-47.098276 | velocity_X: -11.858270 | force_X: -0.703288
0. particle | coordinate X:-106.404724 | velocity_X: -10.870545 | force_X: -0.704345
1. particle | coordinate X:-47.216929 | velocity_X: -11.865306 | force_X: -0.703577
0. particle | coordinate X:-106.513500 | velocity_X: -10.877591 | force_X: -0.704633
1. particle | coordinate X:-47.335653 | velocity_X: -11.872345 | force_X: -0.703865
0. particle | coordinate X:-106.622346 | velocity_X: -10.884640 | force_X: -0.704922
1. particle | coordinate X:-47.454446 | velocity_X: -11.879386 | force_X: -0.704154
0. particle | coordinate X:-106.731263 | velocity_X: -10.891692 | force_X: -0.705210
1. particle | coordinate X:-47.573311 | velocity_X: -11.886431 | force_X: -0.704443
0. particle | coordinate X:-106.840251 | velocity_X: -10.898747 | force_X: -0.705498
1. particle | coordinate X:-47.692246 | velocity_X: -11.893478 | force_X: -0.704731
0. particle | coordinate X:-106.949309 | velocity_X: -10.905805 | force_X: -0.705786
1. particle | coordinate X:-47.811251 | velocity_X: -11.900528 | force_X: -0.705020
0. particle | coordinate X:-107.058437 | velocity_X: -10.912866 | force_X: -0.706074
1. particle | coordinate X:-47.930327 | velocity_X: -11.907581 | force_X: -0.705308
0. particle | coordinate X:-107.167637 | velocity_X: -10.919929 | force_X: -0.706362
1. particle | coordinate X:-48.049473 | velocity_X: -11.914637 | force_X: -0.705597
0. particle | coordinate X:-107.276907 | velocity_X: -10.926996 | force_X: -0.706649
1. particle | coordinate X:-48.168690 | velocity_X: -11.921696 | force_X: -0.705885
0. particle | coordinate X:-107.386247 | velocity_X: -10.934065 | force_X: -0.706937
1. particle | coordinate X:-48.287978 | velocity_X: -11.928758 | force_X: -0.706173
0. particle | coordinate X:-107.495659 | velocity_X: -10.941138 | force_X: -0.707225
1. particle | coordinate X:-48.407336 | velocity_X: -11.935822 | force_X: -0.706462
0. particle | coordinate X:-107.605141 | velocity_X: -10.948213 | force_X: -0.707513
1. particle | coordinate X:-48.526765 | velocity_X: -11.942890 | force_X: -0.706750
0. particle | coordinate X:-107.714694 | velocity_X: -10.955291 | force_X: -0.707800
1. particle | coordinate X:-48.646264 | velocity_X: -11.949960 | force_X: -0.707038
0. particle | coordinate X:-107.824317 | velocity_X: -10.962372 | force_X: -0.708088
1. particle | coordinate X:-48.765835 | velocity_X: -11.957034 | force_X: -0.707326
0. particle | coordinate X:-107.934012 | velocity_X: -10.969455 | force_X: -0.708375
1. particle | coordinate X:-48.885476 | velocity_X: -11.964110 | force_X: -0.707614
0. particle | coordinate X:-108.043777 | velocity_X: -10.976542 | force_X: -0.708663
1. particle | coordinate X:-49.005188 | velocity_X: -11.971189 | force_X: -0.707902
0. particle | coordinate X:-108.153614 | velocity_X: -10.983631 | force_X: -0.708950
1. particle | coordinate X:-49.124970 | velocity_X: -11.978271 | force_X: -0.708190
0. particle | coordinate X:-108.263521 | velocity_X: -10.990724 | force_X: -0.709238
1. particle | coordinate X:-49.244824 | velocity_X: -11.985355 | force_X: -0.708478
0. particle | coordinate X:-108.373499 | velocity_X: -10.997819 | force_X: -0.709525
1. particle | coordinate X:-49.364748 | velocity_X: -11.992443 | force_X: -0.708766
0. particle | coordinate X:-108.483548 | velocity_X: -11.004917 | force_X: -0.709813
1. particle | coordinate X:-49.484744 | velocity_X: -11.999534 | force_X: -0.709054
0. particle | coordinate X:-108.593669 | velocity_X: -11.012018 | force_X: -0.710115
1. particle | coordinate X:-49.604810 | velocity_X: -12.006627 | force_X: -0.709342
0. particle | coordinate X:-108.703860 | velocity_X: -11.019123 | force_X: -0.710417
1. particle | coordinate X:-49.724947 | velocity_X: -12.013723 | force_X: -0.709630
0. particle | coordinate X:-108.814122 | velocity_X: -11.026230 | force_X: -0.710720
1. particle | coordinate X:-49.845155 | velocity_X: -12.020822 | force_X: -0.709917
0. particle | coordinate X:-108.924455 | velocity_X: -11.033340 | force_X: -0.711022
1. particle | coordinate X:-49.965435 | velocity_X: -12.027925 | force_X: -0.710205
0. particle | coordinate X:-109.034860 | velocity_X: -11.040453 | force_X: -0.711324
1. particle | coordinate X:-50.085785 | velocity_X: -12.035029 | force_X: -0.710493
0. particle | coordinate X:-109.145336 | velocity_X: -11.047569 | force_X: -0.711626
1. particle | coordinate X:-50.206206 | velocity_X: -12.042137 | force_X: -0.710780
0. particle | coordinate X:-109.255883 | velocity_X: -11.054689 | force_X: -0.711928
1. particle | coordinate X:-50.326699 | velocity_X: -12.049248 | force_X: -0.711068
0. particle | coordinate X:-109.366501 | velocity_X: -11.061811 | force_X: -0.712230
1. particle | coordinate X:-50.447262 | velocity_X: -12.056361 | force_X: -0.711355
0. particle | coordinate X:-109.477190 | velocity_X: -11.068936 | force_X: -0.712532
1. particle | coordinate X:-50.567897 | velocity_X: -12.063478 | force_X: -0.711643
0. particle | coordinate X:-109.587951 | velocity_X: -11.076065 | force_X: -0.712834
1. particle | coordinate X:-50.688603 | velocity_X: -12.070597 | force_X: -0.711930
0. particle | coordinate X:-109.698783 | velocity_X: -11.083196 | force_X: -0.713136
1. particle | coordinate X:-50.809380 | velocity_X: -12.077719 | force_X: -0.712217
0. particle | coordinate X:-109.809686 | velocity_X: -11.090330 | force_X: -0.713438
1. particle | coordinate X:-50.930229 | velocity_X: -12.084844 | force_X: -0.712505
0. particle | coordinate X:-109.920661 | velocity_X: -11.097468 | force_X: -0.713740
1. particle | coordinate X:-51.051148 | velocity_X: -12.091973 | force_X: -0.712807
0. particle | coordinate X:-110.031707 | velocity_X: -11.104608 | force_X: -0.714041
1. particle | coordinate X:-51.172140 | velocity_X: -12.099104 | force_X: -0.713109
0. particle | coordinate X:-110.142824 | velocity_X: -11.111752 | force_X: -0.714343
1. particle | coordinate X:-51.293202 | velocity_X: -12.106238 | force_X: -0.713411
0. particle | coordinate X:-110.254013 | velocity_X: -11.118898 | force_X: -0.714645
1. particle | coordinate X:-51.414336 | velocity_X: -12.113375 | force_X: -0.713714
0. particle | coordinate X:-110.365274 | velocity_X: -11.126048 | force_X: -0.714946
1. particle | coordinate X:-51.535541 | velocity_X: -12.120515 | force_X: -0.714016
0. particle | coordinate X:-110.476606 | velocity_X: -11.133200 | force_X: -0.715248
1. particle | coordinate X:-51.656817 | velocity_X: -12.127658 | force_X: -0.714318
0. particle | coordinate X:-110.588009 | velocity_X: -11.140356 | force_X: -0.715549
1. particle | coordinate X:-51.778165 | velocity_X: -12.134804 | force_X: -0.714620
0. particle | coordinate X:-110.699484 | velocity_X: -11.147514 | force_X: -0.715851
1. particle | coordinate X:-51.899585 | velocity_X: -12.141954 | force_X: -0.714922
0. particle | coordinate X:-110.811031 | velocity_X: -11.154676 | force_X: -0.716152
1. particle | coordinate X:-52.021076 | velocity_X: -12.149106 | force_X: -0.715224
0. particle | coordinate X:-110.922650 | velocity_X: -11.161840 | force_X: -0.716453
1. particle | coordinate X:-52.142639 | velocity_X: -12.156261 | force_X: -0.715526
0. particle | coordinate X:-111.034340 | velocity_X: -11.169008 | force_X: -0.716754
1. particle | coordinate X:-52.264273 | velocity_X: -12.163419 | force_X: -0.715828
0. particle | coordinate X:-111.146101 | velocity_X: -11.176178 | force_X: -0.717056
1. particle | coordinate X:-52.385979 | velocity_X: -12.170581 | force_X: -0.716129
0. particle | coordinate X:-111.257935 | velocity_X: -11.183352 | force_X: -0.717357
1. particle | coordinate X:-52.507756 | velocity_X: -12.177745 | force_X: -0.716431
0. particle | coordinate X:-111.369840 | velocity_X: -11.190528 | force_X: -0.717658
1. particle | coordinate X:-52.629605 | velocity_X: -12.184912 | force_X: -0.716733
0. particle | coordinate X:-111.481817 | velocity_X: -11.197708 | force_X: -0.717959
1. particle | coordinate X:-52.751526 | velocity_X: -12.192083 | force_X: -0.717034
0. particle | coordinate X:-111.593866 | velocity_X: -11.204891 | force_X: -0.718260
1. particle | coordinate X:-52.873519 | velocity_X: -12.199256 | force_X: -0.717336
0. particle | coordinate X:-111.705987 | velocity_X: -11.212076 | force_X: -0.718561
1. particle | coordinate X:-52.995583 | velocity_X: -12.206432 | force_X: -0.717637
0. particle | coordinate X:-111.818180 | velocity_X: -11.219265 | force_X: -0.718862
1. particle | coordinate X:-53.117719 | velocity_X: -12.213612 | force_X: -0.717939
0. particle | coordinate X:-111.930444 | velocity_X: -11.226456 | force_X: -0.719163
1. particle | coordinate X:-53.239927 | velocity_X: -12.220794 | force_X: -0.718240
0. particle | coordinate X:-112.042781 | velocity_X: -11.233651 | force_X: -0.719464
1. particle | coordinate X:-53.362207 | velocity_X: -12.227980 | force_X: -0.718542
0. particle | coordinate X:-112.155189 | velocity_X: -11.240849 | force_X: -0.719764
1. particle | coordinate X:-53.484558 | velocity_X: -12.235168 | force_X: -0.718843
0. particle | coordinate X:-112.267670 | velocity_X: -11.248049 | force_X: -0.720065
1. particle | coordinate X:-53.606982 | velocity_X: -12.242359 | force_X: -0.719144
0. particle | coordinate X:-112.380222 | velocity_X: -11.255253 | force_X: -0.720366
1. particle | coordinate X:-53.729478 | velocity_X: -12.249554 | force_X: -0.719446
0. particle | coordinate X:-112.492847 | velocity_X: -11.262460 | force_X: -0.720666
1. particle | coordinate X:-53.852045 | velocity_X: -12.256751 | force_X: -0.719747
0. particle | coordinate X:-112.605543 | velocity_X: -11.269669 | force_X: -0.720967
1. particle | coordinate X:-53.974685 | velocity_X: -12.263952 | force_X: -0.720048
0. particle | coordinate X:-112.718312 | velocity_X: -11.276882 | force_X: -0.721267
1. particle | coordinate X:-54.097396 | velocity_X: -12.271155 | force_X: -0.720349
0. particle | coordinate X:-112.831153 | velocity_X: -11.284098 | force_X: -0.721568
1. particle | coordinate X:-54.220180 | velocity_X: -12.278362 | force_X: -0.720650
0. particle | coordinate X:-112.944066 | velocity_X: -11.291316 | force_X: -0.721868
1. particle | coordinate X:-54.343035 | velocity_X: -12.285571 | force_X: -0.720951
0. particle | coordinate X:-113.057052 | velocity_X: -11.298538 | force_X: -0.722169
1. particle | coordinate X:-54.465963 | velocity_X: -12.292784 | force_X: -0.721252
0. particle | coordinate X:-113.170109 | velocity_X: -11.305763 | force_X: -0.722469
1. particle | coordinate X:-54.588963 | velocity_X: -12.299999 | force_X: -0.721553
0. particle | coordinate X:-113.283239 | velocity_X: -11.312990 | force_X: -0.722769
1. particle | coordinate X:-54.712036 | velocity_X: -12.307218 | force_X: -0.721854
0. particle | coordinate X:-113.396442 | velocity_X: -11.320221 | force_X: -0.723069
1. particle | coordinate X:-54.835180 | velocity_X: -12.314439 | force_X: -0.722154
0. particle | coordinate X:-113.509716 | velocity_X: -11.327455 | force_X: -0.723369
1. particle | coordinate X:-54.958397 | velocity_X: -12.321664 | force_X: -0.722455
0. particle | coordinate X:-113.623063 | velocity_X: -11.334691 | force_X: -0.723669
1. particle | coordinate X:-55.081685 | velocity_X: -12.328892 | force_X: -0.722756
0. particle | coordinate X:-113.736482 | velocity_X: -11.341931 | force_X: -0.723970
1. particle | coordinate X:-55.205047 | velocity_X: -12.336122 | force_X: -0.723056
0. particle | coordinate X:-113.849974 | velocity_X: -11.349174 | force_X: -0.724270
1. particle | coordinate X:-55.328480 | velocity_X: -12.343356 | force_X: -0.723357
0. particle | coordinate X:-113.963538 | velocity_X: -11.356420 | force_X: -0.724569
1. particle | coordinate X:-55.451986 | velocity_X: -12.350592 | force_X: -0.723657
0. particle | coordinate X:-114.077175 | velocity_X: -11.363668 | force_X: -0.724869
1. particle | coordinate X:-55.575564 | velocity_X: -12.357832 | force_X: -0.723958
0. particle | coordinate X:-114.190884 | velocity_X: -11.370920 | force_X: -0.725169
1. particle | coordinate X:-55.699215 | velocity_X: -12.365074 | force_X: -0.724258
0. particle | coordinate X:-114.304666 | velocity_X: -11.378175 | force_X: -0.725469
1. particle | coordinate X:-55.822938 | velocity_X: -12.372320 | force_X: -0.724559
0. particle | coordinate X:-114.418520 | velocity_X: -11.385432 | force_X: -0.725769
1. particle | coordinate X:-55.946734 | velocity_X: -12.379569 | force_X: -0.724859
0. particle | coordinate X:-114.532447 | velocity_X: -11.392693 | force_X: -0.726068
1. particle | coordinate X:-56.070602 | velocity_X: -12.386820 | force_X: -0.725159
0. particle | coordinate X:-114.646447 | velocity_X: -11.399957 | force_X: -0.726368
1. particle | coordinate X:-56.194543 | velocity_X: -12.394075 | force_X: -0.725460
0. particle | coordinate X:-114.760519 | velocity_X: -11.407223 | force_X: -0.726668
1. particle | coordinate X:-56.318556 | velocity_X: -12.401332 | force_X: -0.725760
0. particle | coordinate X:-114.874664 | velocity_X: -11.414493 | force_X: -0.726967
1. particle | coordinate X:-56.442642 | velocity_X: -12.408593 | force_X: -0.726060
0. particle | coordinate X:-114.988882 | velocity_X: -11.421766 | force_X: -0.727267
1. particle | coordinate X:-56.566801 | velocity_X: -12.415857 | force_X: -0.726360
0. particle | coordinate X:-115.103172 | velocity_X: -11.429041 | force_X: -0.727566
1. particle | coordinate X:-56.691032 | velocity_X: -12.423123 | force_X: -0.726660
0. particle | coordinate X:-115.217535 | velocity_X: -11.436320 | force_X: -0.727865
1. particle | coordinate X:-56.815336 | velocity_X: -12.430393 | force_X: -0.726960
0. particle | coordinate X:-115.331971 | velocity_X: -11.443602 | force_X: -0.728165
1. particle | coordinate X:-56.939713 | velocity_X: -12.437665 | force_X: -0.727260
0. particle | coordinate X:-115.446480 | velocity_X: -11.450886 | force_X: -0.728464
1. particle | coordinate X:-57.064162 | velocity_X: -12.444941 | force_X: -0.727560
0. particle | coordinate X:-115.561062 | velocity_X: -11.458174 | force_X: -0.728763
1. particle | coordinate X:-57.188684 | velocity_X: -12.452220 | force_X: -0.727859
0. particle | coordinate X:-115.675716 | velocity_X: -11.465465 | force_X: -0.729062
1. particle | coordinate X:-57.313279 | velocity_X: -12.459501 | force_X: -0.728159
0. particle | coordinate X:-115.790444 | velocity_X: -11.472758 | force_X: -0.729362
1. particle | coordinate X:-57.437947 | velocity_X: -12.466786 | force_X: -0.728459
0. particle | coordinate X:-115.905245 | velocity_X: -11.480055 | force_X: -0.729661
1. particle | coordinate X:-57.562688 | velocity_X: -12.474073 | force_X: -0.728759
0. particle | coordinate X:-116.020118 | velocity_X: -11.487354 | force_X: -0.729960
1. particle | coordinate X:-57.687502 | velocity_X: -12.481364 | force_X: -0.729058
0. particle | coordinate X:-116.135065 | velocity_X: -11.494657 | force_X: -0.730259
1. particle | coordinate X:-57.812388 | velocity_X: -12.488658 | force_X: -0.729358
0. particle | coordinate X:-116.250084 | velocity_X: -11.501963 | force_X: -0.730558
1. particle | coordinate X:-57.937348 | velocity_X: -12.495954 | force_X: -0.729657
0. particle | coordinate X:-116.365177 | velocity_X: -11.509271 | force_X: -0.730856
1. particle | coordinate X:-58.062380 | velocity_X: -12.503254 | force_X: -0.729957
0. particle | coordinate X:-116.480343 | velocity_X: -11.516583 | force_X: -0.731155
1. particle | coordinate X:-58.187486 | velocity_X: -12.510556 | force_X: -0.730256
0. particle | coordinate X:-116.595582 | velocity_X: -11.523897 | force_X: -0.731454
1. particle | coordinate X:-58.312664 | velocity_X: -12.517862 | force_X: -0.730556
0. particle | coordinate X:-116.710894 | velocity_X: -11.531215 | force_X: -0.731753
1. particle | coordinate X:-58.437916 | velocity_X: -12.525170 | force_X: -0.730855
0. particle | coordinate X:-116.826279 | velocity_X: -11.538535 | force_X: -0.732051
1. particle | coordinate X:-58.563241 | velocity_X: -12.532482 | force_X: -0.731154
0. particle | coordinate X:-116.941738 | velocity_X: -11.545859 | force_X: -0.732350
1. particle | coordinate X:-58.688639 | velocity_X: -12.539796 | force_X: -0.731453
0. particle | coordinate X:-117.057270 | velocity_X: -11.553185 | force_X: -0.732649
1. particle | coordinate X:-58.814110 | velocity_X: -12.547114 | force_X: -0.731752
0. particle | coordinate X:-117.172875 | velocity_X: -11.560515 | force_X: -0.732947
1. particle | coordinate X:-58.939654 | velocity_X: -12.554434 | force_X: -0.732052
0. particle | coordinate X:-117.288553 | velocity_X: -11.567847 | force_X: -0.733245
1. particle | coordinate X:-59.065272 | velocity_X: -12.561758 | force_X: -0.732351
0. particle | coordinate X:-117.404305 | velocity_X: -11.575183 | force_X: -0.733544
1. particle | coordinate X:-59.190963 | velocity_X: -12.569084 | force_X: -0.732650
0. particle | coordinate X:-117.520130 | velocity_X: -11.582521 | force_X: -0.733842
1. particle | coordinate X:-59.316727 | velocity_X: -12.576414 | force_X: -0.732949
0. particle | coordinate X:-117.636029 | velocity_X: -11.589862 | force_X: -0.734141
1. particle | coordinate X:-59.442564 | velocity_X: -12.583746 | force_X: -0.733247
0. particle | coordinate X:-117.752001 | velocity_X: -11.597207 | force_X: -0.734439
1. particle | coordinate X:-59.568475 | velocity_X: -12.591082 | force_X: -0.733546
0. particle | coordinate X:-117.868047 | velocity_X: -11.604554 | force_X: -0.734737
1. particle | coordinate X:-59.694459 | velocity_X: -12.598420 | force_X: -0.733845
0. particle | coordinate X:-117.984166 | velocity_X: -11.611905 | force_X: -0.735035
1. particle | coordinate X:-59.820517 | velocity_X: -12.605762 | force_X: -0.734144
0. particle | coordinate X:-118.100358 | velocity_X: -11.619258 | force_X: -0.735333
1. particle | coordinate X:-59.946648 | velocity_X: -12.613106 | force_X: -0.734443
0. particle | coordinate X:-118.216624 | velocity_X: -11.626614 | force_X: -0.735631
1. particle | coordinate X:-60.072853 | velocity_X: -12.620454 | force_X: -0.734741
0. particle | coordinate X:-118.332964 | velocity_X: -11.633973 | force_X: -0.735929
1. particle | coordinate X:-60.199131 | velocity_X: -12.627804 | force_X: -0.735040
0. particle | coordinate X:-118.449377 | velocity_X: -11.641336 | force_X: -0.736227
1. particle | coordinate X:-60.325482 | velocity_X: -12.635157 | force_X: -0.735338
0. particle | coordinate X:-118.565864 | velocity_X: -11.648701 | force_X: -0.736525
1. particle | coordinate X:-60.451907 | velocity_X: -12.642514 | force_X: -0.735637
0. particle | coordinate X:-118.682425 | velocity_X: -11.656069 | force_X: -0.736823
1. particle | coordinate X:-60.578406 | velocity_X: -12.649873 | force_X: -0.735935
0. particle | coordinate X:-118.799060 | velocity_X: -11.663440 | force_X: -0.737121
1. particle | coordinate X:-60.704978 | velocity_X: -12.657235 | force_X: -0.736234
0. particle | coordinate X:-118.915768 | velocity_X: -11.670815 | force_X: -0.737419
1. particle | coordinate X:-60.831624 | velocity_X: -12.664601 | force_X: -0.736532
0. particle | coordinate X:-119.032550 | velocity_X: -11.678192 | force_X: -0.737716
